,tweet_id,text,favorite_count,retweet_count,created_at
452,1485074136523231235,"RT : It’s not just an infection that COVID-19 vaccines can protect you from.

https://t.co/7Wf5fPe0Ky",0,2,Sun Jan 23 02:17:20 +0000 2022
453,1485073178829332481,"RT : More than 20 people received an undiluted dose of rona vaxx:
Response:”we know this can cause anxiety in many people but…",0,7,Sun Jan 23 02:13:31 +0000 2022
454,1485070460727742465,"RT : More than 20 people received an undiluted dose of rona vaxx:
Response:”we know this can cause anxiety in many people but…",0,7,Sun Jan 23 02:02:43 +0000 2022
455,1485069839551107072,"Even with the recent Omicron-fueled surge of coronavirus cases, family travel is rebounding in a big way in the U.S… https://t.co/cwgIWsYk7x",0,0,Sun Jan 23 02:00:15 +0000 2022
456,1485067657028243457,"More than 20 people received an undiluted dose of rona vaxx:
Response:”we know this can cause anxiety in many peopl… https://t.co/FdV7lva2vy",19,7,Sun Jan 23 01:51:35 +0000 2022
457,1485066173607780353,RT : The heightened stress of COVID-19 has led many teachers to think more critically about their impact on students’ mental well…,0,1,Sun Jan 23 01:45:41 +0000 2022
458,1485062214931341316,"Omicron, just because
Live/die this real shit 
Fear, dread, foreboding, check yes 
Everybody has anxiety-disorder-i… https://t.co/Il9SQtRk6F",0,0,Sun Jan 23 01:29:57 +0000 2022
459,1485052485001936897,"  Or the disruption from students themselves, have they factored the fear and anxiety of chil… https://t.co/OBsO43Inqu",5,2,Sun Jan 23 00:51:18 +0000 2022
460,1485046494478569478," Mental health pre pandemic was never adequately addressed.

Kids were suffering from anxiety and depres… https://t.co/iv1rfwYkva",1,0,Sun Jan 23 00:27:29 +0000 2022
461,1485039775610515456,"Anxiety? due to COVID-19 Pandemic? 

#NAIKAN (#Introspection) mediation / self-therapy would make you clam.

Make… https://t.co/shiP3JU9oZ",0,0,Sun Jan 23 00:00:47 +0000 2022
462,1485039436220018691,"RT : It’s not just an infection that COVID-19 vaccines can protect you from.

https://t.co/7Wf5fPe0Ky",0,2,Sat Jan 22 23:59:26 +0000 2022
463,1485039172859617280,"It’s not just an infection that COVID-19 vaccines can protect you from.

https://t.co/7Wf5fPe0Ky",18,2,Sat Jan 22 23:58:24 +0000 2022
464,1485023939483287552,RT :  Lack of investment in public health messaging/infrastructure = alarm and anxiety. Community have had COVID-19 ze…,0,1,Sat Jan 22 22:57:52 +0000 2022
465,1485011978959867904,  After 2 years of anxiety about Covid 19 I understand your decisions. Self care is important… https://t.co/kphSGcr4Kc,0,0,Sat Jan 22 22:10:20 +0000 2022
466,1485011331774398464,"RT :   They did and they will

Cancer:  https://t.co/Ca37hSRoY5
Depression:  https://t.co/SJAJbuLf4T…",0,5,Sat Jan 22 22:07:46 +0000 2022
467,1485011279240593408,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Sat Jan 22 22:07:33 +0000 2022
468,1485006420894494722,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Sat Jan 22 21:48:15 +0000 2022
469,1485004892196458503,"RT : Fantastic article, but  , will you admit that you too have been part of a media push that has caused unnecessa…",0,864,Sat Jan 22 21:42:11 +0000 2022
470,1484996919109816329,RT : The COVID-19 pandemic has made life tough for everyone including those with obsessive compulsive disorder and new research…,0,4,Sat Jan 22 21:10:30 +0000 2022
471,1484989487771832320,"Anti-vaxxers are fueled by existential anxiety, say psychologists https://t.co/kJB9TDvqHN   … https://t.co/sC9rMewooJ",0,0,Sat Jan 22 20:40:58 +0000 2022
472,1484980058351714307,"RT :   They did and they will

Cancer:  https://t.co/Ca37hSRoY5
Depression:  https://t.co/SJAJbuLf4T…",0,5,Sat Jan 22 20:03:30 +0000 2022
473,1484978306323648514,"RT : A recent University of Calgary study looking at data from more than 80,000 youth around the world found depression and anxiety sy…",0,7,Sat Jan 22 19:56:32 +0000 2022
474,1484977456062898191,"RT : A recent University of Calgary study looking at data from more than 80,000 youth around the world found depression and anxiety sy…",0,7,Sat Jan 22 19:53:09 +0000 2022
475,1484975502171389953,"RT : A recent University of Calgary study looking at data from more than 80,000 youth around the world found depression and anxiet…",0,17,Sat Jan 22 19:45:23 +0000 2022
476,1484968408215134208,"York clinic - 6 doses of COVID poison in 1 shot https://t.co/fl93RwSU9b 
“We know this type of incident can cause a… https://t.co/hDRlIA3xC6",0,0,Sat Jan 22 19:17:12 +0000 2022
477,1484958843142504448,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Sat Jan 22 18:39:12 +0000 2022
478,1484958648237498371,"https://t.co/YDNSPHFbO9 

'...researchers found that the #COVID19 vax reduced symptoms of depression by 27% &amp; anxie… https://t.co/Ay8cONQj5O",0,0,Sat Jan 22 18:38:25 +0000 2022
479,1484954458413047812,"RT : COVID-19 and its impacts are still disrupting the daily lives of Diné in several ways.

https://t.co/JIUuUpVGaG",0,4,Sat Jan 22 18:21:46 +0000 2022
480,1484949077699837953,"It can be difficult to cope with fear and anxiety, changing daily routines, and a general sense of uncertainty abou… https://t.co/W5UgSFbVYJ",3,1,Sat Jan 22 18:00:23 +0000 2022
481,1484939819088105473,"RT : A recent University of Calgary study looking at data from more than 80,000 youth around the world found depression and anxiet…",0,17,Sat Jan 22 17:23:36 +0000 2022
482,1484938163902631939,Elevated psychological distress during the #COVID_19 pandemic is primarily driven by trouble concentrating (increas… https://t.co/ZuLZEBQkYJ,1,0,Sat Jan 22 17:17:01 +0000 2022
483,1484930125909176326,Coping with Anxiety after being diagnosed with Covid-19 Great reads... Check it out.. https://t.co/A1Jmbr2c3a,0,0,Sat Jan 22 16:45:05 +0000 2022
484,1484928750235967490,"RT : A recent University of Calgary study looking at data from more than 80,000 youth around the world found depression and anxiet…",0,17,Sat Jan 22 16:39:37 +0000 2022
485,1484926613225721856,"RT :   They did and they will

Cancer:  https://t.co/Ca37hSRoY5
Depression:  https://t.co/SJAJbuLf4T…",0,5,Sat Jan 22 16:31:07 +0000 2022
486,1484923250195017733,RT : The COVID-19 pandemic has made life tough for everyone including those with obsessive compulsive disorder and new research…,0,4,Sat Jan 22 16:17:46 +0000 2022
487,1484922013537943556,"RT :   They did and they will

Cancer:  https://t.co/Ca37hSRoY5
Depression:  https://t.co/SJAJbuLf4T…",0,5,Sat Jan 22 16:12:51 +0000 2022
488,1484920856136585222,RT : Re-entry anxiety: When you haven't touched your partner for two years because you were more worried about Covid-19 than y…,0,8,Sat Jan 22 16:08:15 +0000 2022
489,1484919125189271567,9 ways to tame anxiety during the COVID-19 pandemic: https://t.co/k5NaklCHxo,0,0,Sat Jan 22 16:01:22 +0000 2022
490,1484918837371940870,The COVID-19 pandemic has made life tough for everyone including those with obsessive compulsive disorder and new r… https://t.co/UPx3RGgDeC,2,4,Sat Jan 22 16:00:13 +0000 2022
491,1484912909272731651,How Hypnotherapy Can Help With COVID-19 Anxiety https://t.co/OHX3JuoeGk,0,0,Sat Jan 22 15:36:40 +0000 2022
492,1484912178025009154,"RT : A recent University of Calgary study looking at data from more than 80,000 youth around the world found depression and anxiet…",0,17,Sat Jan 22 15:33:46 +0000 2022
493,1484906381668929539,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/2MVdOcag2U,0,39,Sat Jan 22 15:10:44 +0000 2022
494,1484904639644733440,"RT : And for almost four months, he and his wife, Nanay Gloria, had been apart. The separation took a toll on his wife’s men…",0,2,Sat Jan 22 15:03:48 +0000 2022
495,1484903688976035842,"And for almost four months, he and his wife, Nanay Gloria, had been apart. The separation took a toll on his wife’s… https://t.co/QjVb4F1bRr",24,2,Sat Jan 22 15:00:02 +0000 2022
496,1484902176908525573,"RT : More and more young people are experiencing panic attacks, especially over the period of COVID-19… 

Learning how to cope can…",0,1,Sat Jan 22 14:54:01 +0000 2022
497,1484902050802581508,"More and more young people are experiencing panic attacks, especially over the period of COVID-19… 

Learning how t… https://t.co/gIw0wSpui6",2,1,Sat Jan 22 14:53:31 +0000 2022
498,1484899488808374277," YES! I would join that. I had a devastating anxiety in 2019, going into 2020. It was almost crippli… https://t.co/JDhFBREfti",0,0,Sat Jan 22 14:43:20 +0000 2022
499,1484897111208783872,"-term goals instead.""Small steps towards achievements,"" Head of Psychology Department at Handique Girls' College,Dr… https://t.co/d5FzfH7lNI",0,0,Sat Jan 22 14:33:54 +0000 2022
500,1484897072499331072,DEALING WITH PANDEMIC-INDUCED ANXIETY? HERE'S WHAT MENTAL HEALTH EXPERTS ADVICE-The COVID-19 pandemic has taken tol… https://t.co/UQ7i2MJM0q,0,0,Sat Jan 22 14:33:44 +0000 2022
501,1484881429209223169,"COVID-19 diary day 645 - Tuesday, fear and anxiety parents have about schools going remote should bring to mind tha… https://t.co/DN1iBGj429",1,0,Sat Jan 22 13:31:35 +0000 2022
502,1484880828006121473,"'COVID-19 fatigue' could lead to low moods, more anxiety and public health measures being ignored: B.C. researcher:… https://t.co/Onkyil6Fmq",0,0,Sat Jan 22 13:29:11 +0000 2022
503,1484878736495370246,RT : The COVID-19 pandemic has created disruptions in our lives that can create feelings of stress and anxiety. Take a moment to r…,0,6,Sat Jan 22 13:20:53 +0000 2022
504,1484876501602476041,RT : Did you know? 93% of #healthcareworkers report elevated stress due to the #pandemic. Don’t let your student loans add…,0,1,Sat Jan 22 13:12:00 +0000 2022
505,1484873599299342336,"Even with the recent Omicron-fueled surge of coronavirus cases, family travel is rebounding in a big way in the U.S… https://t.co/T0RvtpVWcZ",0,0,Sat Jan 22 13:00:28 +0000 2022
506,1484870063152844801,"RT : ""New research shows that OCD symptoms have gotten more severe for many people during the pandemic, and new diagnoses have…",0,1,Sat Jan 22 12:46:25 +0000 2022
507,1484863790541848581,   have you not noticed the absolute insane pressure on nurses &amp; doctors right now?… https://t.co/lj6BQzTDhA,43,1,Sat Jan 22 12:21:29 +0000 2022
508,1484859162362318848,2 years of COVID-19: Here’s why that social anxiety you’re feeling is normal https://t.co/CyoUEE0QGj,0,0,Sat Jan 22 12:03:06 +0000 2022
509,1484858816445493249,"Even with the recent Omicron-fueled surge of coronavirus cases, family travel is rebounding in a big way in the U.S… https://t.co/Oyaspb9mAx",0,0,Sat Jan 22 12:01:43 +0000 2022
510,1484858389289070596,"Undoubtedly, COVID-19 has made the stresses of running your own business even more mentally and emotionally taxing.… https://t.co/oSb2zfsgsS",2,1,Sat Jan 22 12:00:01 +0000 2022
511,1484857587472293889,"RT :   They did and they will

Cancer:  https://t.co/Ca37hSRoY5
Depression:  https://t.co/SJAJbuLf4T…",0,5,Sat Jan 22 11:56:50 +0000 2022
512,1484850809670344705,"IJERPH, Vol. 19, Pages 1239: From the First to the Second Wave of COVID-19: Anxiety, De-Pressive, and Post-Traumati… https://t.co/NOIka7bzfb",0,0,Sat Jan 22 11:29:54 +0000 2022
513,1484849682618671104,RT : Re-entry anxiety: When you haven't touched your partner for two years because you were more worried about Covid-19 than y…,0,8,Sat Jan 22 11:25:26 +0000 2022
514,1484829735649779723,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Sat Jan 22 10:06:10 +0000 2022
515,1484818065443459072,bodyworn camera. I was aware of the riot at the Capitol obviously but honestly the last year I have been focused on… https://t.co/WJwo3neYTt,0,0,Sat Jan 22 09:19:48 +0000 2022
516,1484803202969182209,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Sat Jan 22 08:20:44 +0000 2022
517,1484800802468208642," Yes. Better than had we not had the rain, but apparently not anxiety free.

Also, emergency services… https://t.co/Ixk1GOw7rS",2,0,Sat Jan 22 08:11:12 +0000 2022
518,1484797628592181250,"RT : A recent University of Calgary study looking at data from more than 80,000 youth around the world found depression and anxiety sym…",0,1,Sat Jan 22 07:58:35 +0000 2022
519,1484793801566605314,"RT : A recent University of Calgary study looking at data from more than 80,000 youth around the world found depression and anxiet…",0,17,Sat Jan 22 07:43:23 +0000 2022
520,1484782965360308229,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/5LIET5qdoq,0,35,Sat Jan 22 07:00:19 +0000 2022
521,1484778348249169920,"RT : A recent University of Calgary study looking at data from more than 80,000 youth around the world found depression and anxiet…",0,17,Sat Jan 22 06:41:58 +0000 2022
522,1484777064062402560,"Over 1/2 the reported side effects of Covid-19 are from the ""nocebo effect."" That is, it's not constituents of the… https://t.co/uVro5UoWN8",0,0,Sat Jan 22 06:36:52 +0000 2022
523,1484775384885383169,RT : I understand (the Government) has asked people to report breaches but sending photos to the media (and) shaming busine…,0,1,Sat Jan 22 06:30:12 +0000 2022
524,1484775362626482179,I understand (the Government) has asked people to report breaches but sending photos to the media (and) shaming bus… https://t.co/pcsEPhflY8,0,1,Sat Jan 22 06:30:06 +0000 2022
525,1484774667596402688,"RT : A recent University of Calgary study looking at data from more than 80,000 youth around the world found depression and anxiet…",0,17,Sat Jan 22 06:27:21 +0000 2022
526,1484768995970629632,   I mean NIH released this yesterday. 2 years to figure out it is a problem and… https://t.co/ru7JqQHfUV,1,0,Sat Jan 22 06:04:48 +0000 2022
527,1484756034086260740,"RT : A recent University of Calgary study looking at data from more than 80,000 youth around the world found depression and anxiet…",0,17,Sat Jan 22 05:13:18 +0000 2022
528,1484755125424037891,"  They did and they will

Cancer:  https://t.co/Ca37hSRoY5
Depression:… https://t.co/tVY95YDX8W",85,5,Sat Jan 22 05:09:41 +0000 2022
529,1484740753981157376,RT : Re-entry anxiety: When you haven't touched your partner for two years because you were more worried about Covid-19 than y…,0,8,Sat Jan 22 04:12:35 +0000 2022
530,1484739440379584516,"A new study has found that people who experienced increased stress, anxiety and depression at the start of the pand… https://t.co/cexjFC3h9F",0,0,Sat Jan 22 04:07:22 +0000 2022
531,1484738366310469632,"RT : A recent University of Calgary study looking at data from more than 80,000 youth around the world found depression and anxiet…",0,17,Sat Jan 22 04:03:06 +0000 2022
532,1484738312774746115,"COVID-19 diagnosis does not increase incidence of depression, anxiety
https://t.co/RuIhHKJRUr",0,0,Sat Jan 22 04:02:53 +0000 2022
